faits;tauxpourmille;yr_id;dp_id;cl_id
88;0,38625460323312660;1;66;4
251;0,52912395202890572;1;67;4
548;0,48867182031144796;1;68;4
327;0,42871583220036108;1;69;4
1043;0,56811280334527481;1;70;4
122;0,51424284064373094;1;71;4
218;0,39277651556782328;1;72;4
451;0,79462824260299769;1;73;4
223;0,51898966908008504;1;74;4
362;0,45170049013246549;1;75;4
2102;0,95967405780050186;1;76;4
797;0,63467794275157174;1;77;4
780;0,55807364425667094;1;78;4
734;0,51263856606472380;1;79;4
208;0,55504705891771156;1;80;4
341;0,59537943653709158;1;81;4
146;0,37779985923073739;1;82;4
147;0,57221376660685019;1;83;4
485;0,45935816771971766;1;84;4
301;0,53844805317934796;1;85;4
308;0,45929224258384693;1;86;4
221;0,50680052927403685;1;87;4
167;0,44535946108838381;1;88;4
163;0,44096839906828517;1;89;4
223;0,65483461755309158;1;90;4
97;0,67319503917717516;1;91;4
625;0,48550099819005232;1;92;4
800;0,49898083165135215;1;93;4
1118;0,69585350976560068;1;94;4
725;0,52606717261025815;1;95;4
696;0,56959399242014430;1;96;4
264;0,66986374362487633;1;97;4
235;0,62420314492137696;1;98;4
305;1,13234726306097588;1;99;4
734;0,86056905421819530;1;100;4
234;0,91221668654831245;1;101;4
306;0,47563534623455350;2;1;4
381;0,71282905199348912;2;2;4
192;0,56806750535521966;2;3;4
83;0,50636000366043377;2;4;4
60;0,42467653803686195;2;5;4
554;0,51139563005972433;2;6;4
160;0,49123151741415727;2;7;4
178;0,65063473439116315;2;8;4
91;0,59417706476530008;2;9;4
210;0,67737565318366555;2;10;4
195;0,52665694376924321;2;11;4
158;0,56589041782769711;2;12;4
1215;0,60024839909058658;2;13;4
448;0,64553128088968037;2;14;4
68;0,46850347588240565;2;15;4
236;0,66981707749726827;2;16;4
434;0,67359611859637469;2;17;4
191;0,62776083298275132;2;18;4
122;0,50525130040088795;2;19;4
288;0,53950870988106459;2;20;4
304;0,50767016135227305;2;21;4
59;0,49731114819872213;2;22;4
244;0,58993341489243378;2;23;4
294;0,54538675155407401;2;24;4
303;0,59231399288050313;2;25;4
403;0,66960984841561666;2;26;4
239;0,55166619348018275;2;27;4
438;0,48183334286732643;2;28;4
60;0,38156045507443603;2;29;4
89;0,50087512451530491;2;30;4
402;0,54019334084049786;2;31;4
810;0,59442037408855541;2;32;4
111;0,58087508045904834;2;33;4
1007;0,63597964865124312;2;34;4
688;0,60093004405655726;2;35;4
623;0,58762553067867440;2;36;4
119;0,53547643903668229;2;37;4
362;0,59685644613205702;2;38;4
647;0,51401341996088101;2;39;4
184;0,70718096145863762;2;40;4
225;0,55222312759544867;2;41;4
198;0,59653827034029794;2;42;4
386;0,50593689420282828;2;43;4
117;0,51477673209170938;2;44;4
880;0,63086552599488566;2;45;4
510;0,75209591434954759;2;46;4
90;0,51775318130565839;2;47;4
195;0,58586356289170238;2;48;4
34;0,44385843526846908;2;49;4
500;0,61463343876345589;2;50;4
388;0,78086793067985827;2;51;4
358;0,62929011504759225;2;52;4
144;0,81985880209519479;2;53;4
168;0,54643920050740780;2;54;4
467;0,63668997560945684;2;55;4
135;0,72120392976007952;2;56;4
348;0,46346670431223802;2;57;4
538;0,51556172270445655;2;58;4
123;0,59368091822648694;2;59;4
1878;0,72109818876876131;2;60;4
546;0,66221711746349010;2;61;4
224;0,79048035797467631;2;62;4
1203;0,81947224080358683;2;63;4
280;0,42830352034900615;2;64;4
279;0,41192424727856858;2;65;4
94;0,41132455257515421;2;66;4
308;0,64916998979875729;2;67;4
639;0,56771790727984939;2;68;4
404;0,52877504810020548;2;69;4
1158;0,62821464977033281;2;70;4
149;0,62959786021237307;2;71;4
248;0,44798092468320699;2;72;4
436;0,76962997744066253;2;73;4
245;0,56821607981928413;2;74;4
448;0,55489496630994850;2;75;4
2218;1,01393080585099327;2;76;4
822;0,65530486025743440;2;77;4
919;0,65455980319046270;2;78;4
779;0,54162442830463908;2;79;4
252;0,67316502426866764;2;80;4
400;0,69875952714942802;2;81;4
212;0,54654670138441308;2;82;4
171;0,66189534312112674;2;83;4
559;0,52798609668096042;2;84;4
305;0,54515004137778189;2;85;4
370;0,54794763990065853;2;86;4
287;0,65693697982951693;2;87;4
214;0,57154150619882160;2;88;4
180;0,48956545626140624;2;89;4
288;0,85133804919433276;2;90;4
111;0,77828105060930286;2;91;4
705;0,54392692091071115;2;92;4
834;0,51823581096447791;2;93;4
1251;0,77074211190731878;2;94;4
806;0,58072260336646198;2;95;4
784;0,63811534586014529;2;96;4
277;0,70979595288184849;2;97;4
275;0,73806878264276932;2;98;4
320;1,19091924078898392;2;99;4
807;0,94534234395701333;2;100;4
189;0,73679040067363688;2;101;4
388;0,59910381480898156;3;1;4
418;0,78377547270286285;3;2;4
246;0,72960011388879831;3;3;4
122;0,74359411951142207;3;4;4
125;0,88842769620037243;3;5;4
588;0,54132730140054630;3;6;4
193;0,59092606994360175;3;7;4
205;0,75410620022439256;3;8;4
107;0,69904485646714498;3;9;4
255;0,82252757886587957;3;10;4
260;0,69741366823495332;3;11;4
150;0,53710692724707632;3;12;4
1486;0,73045193149481635;3;13;4
542;0,78091681362887144;3;14;4
127;0,87728387386453910;3;15;4
313;0,88976570450681969;3;16;4
478;0,73887209165723755;3;17;4
224;0,73827980804724991;3;18;4
132;0,54866719593653746;3;19;4
373;0,69952364877536477;3;20;4
407;0,67880397075305543;3;21;4
76;0,64679199680008170;3;22;4
268;0,64825430919795457;3;23;4
417;0,77014852600590256;3;24;4
361;0,70133584078705036;3;25;4
493;0,82171870885156062;3;26;4
326;0,75463487014956121;3;27;4
551;0,60434227050623268;3;28;4
84;0,53214066251512482;3;29;4
73;0,40398226905219115;3;30;4
408;0,54731453683507314;3;31;4
949;0,68734645158299723;3;32;4
124;0,64825415745257031;3;33;4
1226;0,76536743567573651;3;34;4
881;0,75999378892703717;3;35;4
700;0,65467795456160893;3;36;4
144;0,65277998141390325;3;37;4
450;0,74042385152033707;3;38;4
814;0,64421006313100337;3;39;4
186;0,71608417453974260;3;40;4
295;0,71888974180892162;3;41;4
269;0,81453937646859320;3;42;4
421;0,55145060325552331;3;43;4
128;0,56250878919983127;3;44;4
1022;0,72353879852913483;3;45;4
539;0,79399568384535490;3;46;4
128;0,73593247819512553;3;47;4
246;0,74103081603759380;3;48;4
49;0,64035546262415055;3;49;4
602;0,73785089283635030;3;50;4
403;0,81252784873675110;3;51;4
413;0,72780203784570596;3;52;4
139;0,79853391471198210;3;53;4
226;0,73595498300139373;3;54;4
504;0,68714560533574021;3;55;4
145;0,78228264681287263;3;56;4
494;0,65441991768086294;3;57;4
554;0,53089339583948236;3;58;4
145;0,70447169481314498;3;59;4
2279;0,87444181911524455;3;60;4
593;0,71691694281469087;3;61;4
240;0,85229391355608974;3;62;4
1411;0,96199538705826448;3;63;4
351;0,53258639734890323;3;64;4
378;0,55603771642076461;3;65;4
135;0,58902836498815392;3;66;4
330;0,69275774261740675;3;67;4
760;0,67045887616977429;3;68;4
467;0,61047267840639174;3;69;4
1371;0,73728545584784067;3;70;4
171;0,72452101110932210;3;71;4
323;0,58494888488459484;3;72;4
608;1,07427517346540324;3;73;4
286;0,65940552056146307;3;74;4
455;0,55712079970711359;3;75;4
2844;1,30722499208264753;3;76;4
996;0,79306750708465679;3;77;4
1007;0,71291227851578309;3;78;4
891;0,61814987949199318;3;79;4
255;0,68036467546604973;3;80;4
516;0,90421300174183672;3;81;4
243;0,62532810425223107;3;82;4
175;0,67535234096417152;3;83;4
699;0,65468011992166308;3;84;4
358;0,63952210906531515;3;85;4
439;0,64559677995738174;3;86;4
325;0,74271114706594810;3;87;4
214;0,57342061473905348;3;88;4
255;0,69650817236255569;3;89;4
340;1,00739546790556544;3;90;4
104;0,73315850322871734;3;91;4
842;0,64937018033518923;3;92;4
1018;0,62873659765798706;3;93;4
1403;0,85932490014865159;3;94;4
1018;0,72874975034236200;3;95;4
900;0,72663798330508866;3;96;4
296;0,76361675726016365;3;97;4
320;0,86771895667641952;3;98;4
356;1,28925715610151803;3;99;4
827;0,96616551455031241;3;100;4
234;0,91221668654831245;3;101;4
459;0,70352159305490836;4;1;4
484;0,91089593390358436;4;2;4
266;0,79172557481955497;4;3;4
105;0,63904374710908773;4;4;4
117;0,82849454751451646;4;5;4
731;0,66801732275837233;4;6;4
219;0,66711750406667514;4;7;4
229;0,84632385007132771;4;8;4
126;0,82198751361824551;4;9;4
273;0,87995822615893393;4;10;4
287;0,76723607880877909;4;11;4
169;0,60444571612510956;4;12;4
1604;0,78507765122778506;4;13;4
599;0,86198832933998182;4;14;4
104;0,71876814198435290;4;15;4
305;0,86644035055324342;4;16;4
574;0,88123581809081941;4;17;4
247;0,81705291988911899;4;18;4
174;0,72477954622135765;4;19;4
388;0,72642307778718052;4;20;4
405;0,67434588449204269;4;21;4
85;0,72888172393390327;4;22;4
313;0,75746025753648749;4;23;4
429;0,78864063355969216;4;24;4
461;0,89209345888436065;4;25;4
515;0,85903917719059164;4;26;4
352;0,81561721601112203;4;27;4
637;0,69610639390661033;4;28;4
96;0,60565148542335667;4;29;4
95;0,52217024948744872;4;30;4
541;0,72283973133343227;4;31;4
1102;0,78712093020265861;4;32;4
133;0,69496334460253839;4;33;4
1423;0,87636697543770614;4;34;4
897;0,76299970313612442;4;35;4
755;0,69939916516751310;4;36;4
168;0,76601798318408132;4;37;4
532;0,87201821403457591;4;38;4
906;0,71273146072188842;4;39;4
221;0,85262674624516299;4;40;4
327;0,79044695303246393;4;41;4
298;0,90448295747716023;4;42;4
453;0,59166651428750550;4;43;4
141;0,61958957683350180;4;44;4
1132;0,79201159751257977;4;45;4
648;0,95233336370610522;4;46;4
124;0,71225889462014769;4;47;4
281;0,84824811106314768;4;48;4
58;0,75714061928881005;4;49;4
754;0,92145286475296140;4;50;4
515;1,04030946681614811;4;51;4
438;0,77268437254677125;4;52;4
141;0,81733444629938778;4;53;4
279;0,90861129022803222;4;54;4
577;0,78636066288704753;4;55;4
155;0,84201148395017467;4;56;4
638;0,83982287372117881;4;57;4
643;0,61440380376152715;4;58;4
183;0,89507561677068459;4;59;4
2611;1,00101750304599157;4;60;4
675;0,81382268792974366;4;61;4
243;0,86803695051117735;4;62;4
1547;1,05577235173120720;4;63;4
460;0,69470453913904973;4;64;4
386;0,56546751418429853;4;65;4
141;0,61419977610022347;4;66;4
384;0,80003500153131701;4;67;4
799;0,70084215087491242;4;68;4
584;0,76132272000792611;4;69;4
1598;0,85192725884674214;4;70;4
218;0,92642565434123914;4;71;4
328;0,59474916272736011;4;72;4
621;1,09637507679922042;4;73;4
331;0,75841937154300532;4;74;4
537;0,65004708907218789;4;75;4
2949;1,36185862993050333;4;76;4
1124;0,89516602383021149;4;77;4
1071;0,75359010749389421;4;78;4
1060;0,73193956388831150;4;79;4
312;0,83227076542235068;4;80;4
561;0,98324625498852891;4;81;4
280;0,71823601235365941;4;82;4
187;0,71738488274401635;4;83;4
715;0,66405934368646735;4;84;4
388;0,69104438535342105;4;85;4
480;0,70027806874979937;4;86;4
359;0,81882149007264471;4;87;4
264;0,70899320279622624;4;88;4
269;0,73799928120516112;4;89;4
313;0,93236065974197735;4;90;4
122;0,86330120720644221;4;91;4
901;0,69219357758061062;4;92;4
1068;0,65749093333546760;4;93;4
1689;1,02680826772156175;4;94;4
1092;0,77605100900844559;4;95;4
1159;0,92744187684148027;4;96;4
320;0,83281499275190707;4;97;4
372;1,02055373270271166;4;98;4
459;1,62952023232201326;4;99;4
952;1,10542144192473391;4;100;4
287;1,11882986768959691;4;101;4
473;0,71900233485747644;5;1;4
520;0,98229229240574722;5;2;4
283;0,84319544257332524;5;3;4
116;0,70111392496872194;5;4;4
120;0,85345471355926172;5;5;4
816;0,74356894870649992;5;6;4
257;0,78038411903135196;5;7;4
214;0,79347128857512583;5;8;4
172;1,11721683100146807;5;9;4
320;1,02750172588180533;5;10;4
267;0,71158822761228835;5;11;4
196;0,70111677886919888;5;12;4
1530;0,74704477874291408;5;13;4
739;1,05942681998488997;5;14;4
105;0,72725257828354539;5;15;4
396;1,12590200103492011;5;16;4
635;0,96841739247135539;5;17;4
242;0,80416571130450964;5;18;4
189;0,79016681299385427;5;19;4
424;0,79240783586692032;5;20;4
442;0,73222450467165856;5;21;4
117;1,00866416655890334;5;22;4
353;0,85512115831369140;5;23;4
459;0,84187898585679988;5;24;4
355;0,68571340270306291;5;25;4
629;1,04891373226518669;5;26;4
421;0,97579518035986212;5;27;4
734;0,80027998896616692;5;28;4
93;0,57830785876851520;5;29;4
137;0,74909643659746183;5;30;4
585;0,77848765797643782;5;31;4
1083;0,76496178369593082;5;32;4
150;0,78198718583664806;5;33;4
1501;0,91726243911143490;5;34;4
913;0,76788959883866159;5;35;4
932;0,85594500645173144;5;36;4
191;0,87331452582679114;5;37;4
526;0,85931003612042756;5;38;4
968;0,75772223061526578;5;39;4
233;0,90031607663119495;5;40;4
329;0,78685168443659981;5;41;4
304;0,92301059336829028;5;42;4
518;0,67403332170907793;5;43;4
176;0,77366378154548132;5;44;4
1245;0,86148974758004415;5;45;4
651;0,95412015758371638;5;46;4
136;0,77861109520810667;5;47;4
266;0,80400430414334245;5;48;4
67;0,87429697388853356;5;49;4
762;0,92846098453417947;5;50;4
441;0,89074173943077362;5;51;4
442;0,78001055308395351;5;52;4
157;0,91386395650706065;5;53;4
293;0,95583581807149520;5;54;4
620;0,84631239847663764;5;55;4
163;0,89070551527040831;5;56;4
715;0,93566669850986905;5;57;4
673;0,64146861045317416;5;58;4
183;0,90294567523560465;5;59;4
2565;0,98360806612300444;5;60;4
673;0,81113753300895863;5;61;4
293;1,05215908070742437;5;62;4
1459;0,99783403674135707;5;63;4
442;0,66782301783480302;5;64;4
428;0,62278097898841744;5;65;4
162;0,70499765000783332;5;66;4
413;0,85548869532795457;5;67;4
824;0,71772439557414902;5;68;4
708;0,92206469560143889;5;69;4
1533;0,81393749830761530;5;70;4
176;0,75020993090396026;5;71;4
364;0,66054153517837344;5;72;4
573;1,01059448705715949;5;73;4
369;0,83911313246162589;5;74;4
591;0,70760985912457530;5;75;4
2554;1,19017328811234058;5;76;4
1143;0,91094641993275094;5;77;4
1058;0,74056652639300702;5;78;4
1038;0,71599884943537495;5;79;4
396;1,05746352952486244;5;80;4
550;0,96703636760041356;5;81;4
307;0,78503372832207352;5;82;4
232;0,88442946675002665;5;83;4
780;0,71876880432809398;5;84;4
376;0,66910939048761342;5;85;4
571;0,82430471845879560;5;86;4
434;0,98786339260513678;5;87;4
235;0,63151162384480397;5;88;4
302;0,83334023184518635;5;89;4
366;1,09529680747914138;5;90;4
108;0,77076791321724236;5;91;4
960;0,73500250360227792;5;92;4
1174;0,72192265096884600;5;93;4
1560;0,94235790028162003;5;94;4
1072;0,76137877741886917;5;95;4
965;0,77088745522461988;5;96;4
317;0,82646998245380754;5;97;4
389;1,07689113433455597;5;98;4
426;1,49403962361424303;5;99;4
982;1,13778165020050226;5;100;4
263;1,02526918188976990;5;101;4
662;1,00629925089989314;6;1;4
684;1,29209216924140602;6;2;4
347;1,03388275114114436;6;3;4
193;1,16650851309451142;6;4;4
192;1,36552754169481894;6;5;4
1020;0,92946118588312476;6;6;4
305;0,92613679495938661;6;7;4
312;1,15683664502541705;6;8;4
181;1,17567585122828899;6;9;4
373;1,19768169923097934;6;10;4
442;1,17798500600985578;6;11;4
229;0,81916195082166599;6;12;4
1983;0,96822862499816897;6;13;4
1019;1,46083346355155985;6;14;4
132;0,91426038412788557;6;15;4
440;1,25100222337213318;6;16;4
851;1,29783181258759606;6;17;4
290;0,96366965404259419;6;18;4
237;0,99084409883356339;6;19;4
547;1,02228086372454108;6;20;4
601;0,99562653237028687;6;21;4
155;1,33626449415923121;6;22;4
476;1,15308122197540253;6;23;4
573;1,05097311306306396;6;24;4
540;1,04305700692860270;6;25;4
810;1,35074741356884154;6;26;4
531;1,23075354102395917;6;27;4
1029;1,12191840415011668;6;28;4
100;0,62183640727797340;6;29;4
167;0,91313215264070158;6;30;4
750;0,99806109996979198;6;31;4
1501;1,06021019143821982;6;32;4
185;0,96445086253186596;6;33;4
1996;1,21975738072380002;6;34;4
1248;1,04964536621100746;6;35;4
1098;1,00839873077682518;6;36;4
283;1,29396864297896275;6;37;4
823;1,34450980936713282;6;38;4
1217;0,95263218456485377;6;39;4
267;1,03169267150441657;6;40;4
474;1,13364042073844473;6;41;4
385;1,16894433699602551;6;42;4
695;0,90434972700349248;6;43;4
224;0,98466299469424889;6;44;4
1785;1,23514795134970190;6;45;4
920;1,34837257292936874;6;46;4
165;0,94463846109807070;6;47;4
400;1,20902902878698115;6;48;4
87;1,13528114519854362;6;49;4
1000;1,21845273560915945;6;50;4
614;1,24017103857255084;6;51;4
658;1,16119218083538778;6;52;4
236;1,37370632952653704;6;53;4
333;1,08632534954883253;6;54;4
875;1,19439249785009349;6;55;4
192;1,04917459467434604;6;56;4
917;1,20000889864832150;6;57;4
873;0,83209821237090809;6;58;4
237;1,16938866137070119;6;59;4
3373;1,29345419377500725;6;60;4
956;1,15222508403650004;6;61;4
393;1,41125774306490714;6;62;4
1897;1,29738942268564394;6;63;4
583;0,88086158234771528;6;64;4
660;0,96036319189802688;6;65;4
267;1,16194057130920680;6;66;4
569;1,17862728242519643;6;67;4
1182;1,02955125675806314;6;68;4
804;1,04709041703892214;6;69;4
1885;1,00082986582508471;6;70;4
201;0,85677384154372738;6;71;4
452;0,82023289533138677;6;72;4
798;1,40742478302201279;6;73;4
490;1,11426947129050591;6;74;4
780;0,93390133691568311;6;75;4
3559;1,65850694298818313;6;76;4
1417;1,12931852759816986;6;77;4
1313;0,91905845855767321;6;78;4
1435;0,98984426680131321;6;79;4
498;1,32984049925096337;6;80;4
770;1,35385091464057905;6;81;4
411;1,05097349296538178;6;82;4
277;1,05597828573171304;6;83;4
1104;1,01733430766437927;6;84;4
462;0,82215036809914210;6;85;4
745;1,07549389711348997;6;86;4
526;1,19727222237396780;6;87;4
387;1,03997871671463460;6;88;4
410;1,13135594389578276;6;89;4
464;1,38857300183147991;6;90;4
147;1,04910077076791319;6;91;4
1252;0,95856576511463742;6;92;4
1462;0,89902122292713194;6;93;4
2100;1,26855871191756542;6;94;4
1518;1,07814644041216723;6;95;4
1232;0,98417963195516223;6;96;4
482;1,25665151906225647;6;97;4
550;1,52259671949615871;6;98;4
554;1,94295293775185618;6;99;4
1230;1,42512365554645393;6;100;4
379;1,47747916325560014;6;101;4
717;1,08990417355773905;7;1;4
751;1,41865675307060801;7;2;4
374;1,11432895944319310;7;3;4
193;1,16650851309451142;7;4;4
193;1,37263966430781270;7;5;4
1156;1,05338934400087481;7;6;4
359;1,09010855537842555;7;7;4
330;1,22357722069996022;7;8;4
213;1,38353014536809682;7;9;4
414;1,32933035785958542;7;10;4
450;1,19930600159374445;7;11;4
259;0,92647574350572703;7;12;4
2316;1,13082072390103860;7;13;4
1060;1,51961086493096520;7;14;4
156;1,08048954487841020;7;15;4
489;1,39031838006584807;7;16;4
850;1,29630674582779881;7;17;4
310;1,03012963018346282;7;18;4
276;1,15389439357832679;7;19;4
621;1,16057845772018298;7;20;4
808;1,33854615333642579;7;21;4
147;1,26729600413810939;7;22;4
495;1,19910757327274009;7;23;4
598;1,09682708832759546;7;24;4
609;1,17633651336947986;7;25;4
799;1,33240393017469660;7;26;4
577;1,33737249184712681;7;27;4
1001;1,09139001220045384;7;28;4
134;0,83326078575248419;7;29;4
157;0,85845358062628840;7;30;4
901;1,19900406809704352;7;31;4
1684;1,18946966181343261;7;32;4
234;1,21990000990517089;7;33;4
2349;1,43547599565140604;7;34;4
1392;1,17075829308150814;7;35;4
1307;1,20034348007769642;7;36;4
269;1,22995605993406687;7;37;4
880;1,43762895776801569;7;38;4
1443;1,12953840782833526;7;39;4
378;1,46059861359052245;7;40;4
512;1,22452298611410071;7;41;4
451;1,36933479476677289;7;42;4
707;0,91996439854887657;7;43;4
226;0,99345462857544753;7;44;4
1781;1,23238011280325988;7;45;4
1006;1,47441609605102708;7;46;4
251;1,43699547718554999;7;47;4
385;1,16369044020746948;7;48;4
97;1,26577323085354876;7;49;4
1032;1,25744322314865231;7;50;4
679;1,37145950356801660;7;51;4
764;1,34825353519488789;7;52;4
210;1,22236580169734221;7;53;4
411;1,34077993592963995;7;54;4
1077;1,47012653735377219;7;55;4
244;1,33332604739864813;7;56;4
956;1,25104526402158700;7;57;4
990;0,94361652949278230;7;58;4
241;1,18912517886218971;7;59;4
3671;1,40772912699319641;7;60;4
988;1,19079328768625725;7;61;4
431;1,54771523476075057;7;62;4
2148;1,46905244065828322;7;63;4
642;0,97000537884602600;7;64;4
698;1,01565683021942843;7;65;4
289;1,25768099291520885;7;66;4
656;1,35883918676788906;7;67;4
1309;1,14017140025068087;7;68;4
962;1,25286191690477988;7;69;4
2162;1,14790141639991150;7;70;4
271;1,15515279133507542;7;71;4
458;0,83112094261454683;7;72;4
809;1,42682537526918329;7;73;4
482;1,09607731665719155;7;74;4
839;1,00454259188751038;7;75;4
4268;1,98890352140308102;7;76;4
1728;1,37717883958337151;7;77;4
1523;1,06605181445798647;7;78;4
1595;1,10021017808229571;7;79;4
522;1,39392919801004589;7;80;4
741;1,30286172434892067;7;81;4
490;1,25298542956943337;7;82;4
262;0,99879534607115095;7;83;4
1154;1,06340923101874418;7;84;4
555;0,98764816946974865;7;85;4
884;1,27615651684338927;7;86;4
662;1,50683310116267433;7;87;4
425;1,14209548993209231;7;88;4
442;1,21965689561447821;7;89;4
468;1,40054345874382014;7;90;4
136;0,97059663145874964;7;91;4
1516;1,16069145360526371;7;92;4
1678;1,03184515189584647;7;93;4
2444;1,47636071044120465;7;94;4
1607;1,14135792473145781;7;95;4
1474;1,17750063108921199;7;96;4
519;1,35311646969566612;7;97;4
544;1,50598657346529174;7;98;4
570;1,99906710201905780;7;99;4
1390;1,61050559447932584;7;100;4
380;1,48137752516392607;7;101;4
31;0,04855699573168344;1;1;5
36;0,06714714176999866;1;2;5
16;0,04714423779553544;1;3;5
8;0,04921108479685049;1;4;5
10;0,07086820639656431;1;5;5
125;0,11534514959804523;1;6;5
19;0,05843331067761112;1;7;5
17;0,06173489583144195;1;8;5
2;0,01306617363638145;1;9;5
42;0,13596193065941536;1;10;5
40;0,10868826846002309;1;11;5
7;0,02511688321008120;1;12;5
788;0,39015367004387252;1;13;5
35;0,05045561419619161;1;14;5
2;0,01370153936794799;1;15;5
19;0,05378048504336405;1;16;5
46;0,07162977992528702;1;17;5
28;0,09117254403959493;1;18;5
9;0,03726168050179064;1;19;5
26;0,04876100170100879;1;20;5
18;0,03005244151043571;1;21;5
3;0,02510418235678064;1;22;5
15;0,03616296478450490;1;23;5
88;0,16340203027022610;1;24;5
52;0,10236099573627083;1;25;5
38;0,06303653630821549;1;26;5
19;0,04378596498505515;1;27;5
67;0,07376831683822387;1;28;5
24;0,15553812952437734;1;29;5
16;0,09083064626004815;1;30;5
76;0,10242504777589399;1;31;5
177;0,13128781478478813;1;32;5
5;0,02622414299500692;1;33;5
178;0,11361612685176734;1;34;5
198;0,17483737033998803;1;35;5
59;0,05609543449717098;1;36;5
3;0,01342251851189011;1;37;5
41;0,06763187803827965;1;38;5
225;0,17958164659608974;1;39;5
7;0,02686964766214873;1;40;5
6;0,01481444902594998;1;41;5
25;0,07512719033323416;1;42;5
62;0,08136514973156063;1;43;5
5;0,02199358667012699;1;44;5
219;0,15859773531124263;1;45;5
68;0,10084083460620172;1;46;5
2;0,01153755184687361;1;47;5
15;0,04506764653745272;1;48;5
1;0,01308523723535108;1;49;5
48;0,05919100691301635;1;50;5
15;0,03009860302350501;1;51;5
62;0,10860368937242833;1;52;5
6;0,03369196558927248;1;53;5
8;0,02600036400509607;1;54;5
40;0,05450920592351540;1;55;5
7;0,03702626219883103;1;56;5
22;0,02942954833669544;1;57;5
89;0,08514538335034647;1;58;5
8;0,03824804815429262;1;59;5
440;0,16898879028222280;1;60;5
108;0,13114085256125371;1;61;5
13;0,04556479313583917;1;62;5
193;0,13122779581498920;1;63;5
43;0,06608268019056401;1;64;5
27;0,04006017929155799;1;65;5
9;0,03950331169429704;1;66;5
54;0,11383543191060123;1;67;5
85;0,07579763636217715;1;68;5
41;0,05375336122389848;1;69;5
380;0,20698261291582398;1;70;5
13;0,05479636826531558;1;71;5
29;0,05225008693333429;1;72;5
41;0,07223893114572708;1;73;5
39;0,09076500939068752;1;74;5
54;0,06738073609710812;1;75;5
842;0,38441748652141894;1;76;5
104;0,08281870269280234;1;77;5
275;0,19675673355203144;1;78;5
143;0,09987372608617914;1;79;5
18;0,04803291856018659;1;80;5
50;0,08729903761540933;1;81;5
23;0,05951641618018466;1;82;5
7;0,02724827460032620;1;83;5
118;0,11176136864108593;1;84;5
68;0,12164274955546731;1;85;5
16;0,02385933727708296;1;86;5
15;0,03439822596882603;1;87;5
26;0,06933740112753282;1;88;5
14;0,03787458642304290;1;89;5
29;0,08515786506295808;1;90;5
12;0,08328186051676394;1;91;5
250;0,19420039927602092;1;92;5
297;0,18524663375056447;1;93;5
730;0,45435873177897002;1;94;5
335;0,24307931424060208;1;95;5
330;0,27006611709575806;1;96;5
904;2,29377584938215229;1;97;5
294;0,78091797705057375;1;98;5
757;2,81044878077756977;1;99;5
150;0,17586561053505353;1;100;5
347;1,35273158218916412;1;101;5
35;0,05440273568042279;2;1;5
61;0,11412748601470561;2;2;5
19;0,05621501355077695;2;3;5
10;0,06100722935667877;2;4;5
5;0,03538971150307183;2;5;5
142;0,13107974633299793;2;6;5
15;0,04605295475757724;2;7;5
7;0,02558675921763001;2;8;5
2;0,01305883658824835;2;9;5
16;0,05160957357589833;2;10;5
33;0,08912655971479501;2;11;5
9;0,03223426430664098;2;12;5
777;0,38386255645546158;2;13;5
39;0,05619580347030700;2;14;5
4;0,02755902799308268;2;15;5
11;0,03122028751046589;2;16;5
32;0,04966607326056219;2;17;5
15;0,04930058897770299;2;18;5
3;0,01242421230493987;2;19;5
40;0,07493176526125896;2;20;5
26;0,04341915853670756;2;21;5
3;0,02528700753552825;2;22;5
15;0,03626639845650208;2;23;5
56;0,10388319077220458;2;24;5
56;0,10947057294161112;2;25;5
40;0,06646251597177337;2;26;5
31;0,07155502927985634;2;27;5
54;0,05940411076446490;2;28;5
14;0,08903077285070175;2;29;5
21;0,11818401814406070;2;30;5
88;0,11825127859194978;2;31;5
191;0,14016579191470876;2;32;5
7;0,03663176183075079;2;33;5
190;0,11999616012287606;2;34;5
237;0,20700642506018035;2;35;5
70;0,06602534052569377;2;36;5
5;0,02249901004355808;2;37;5
52;0,08573628507974300;2;38;5
248;0,19702523670834385;2;39;5
12;0,04612049748643288;2;40;5
12;0,02945190013842393;2;41;5
19;0,05724357139629122;2;42;5
68;0,08912877928961742;2;43;5
4;0,01759920451595588;2;44;5
207;0,14839677713743335;2;45;5
45;0,06636140420731303;2;46;5
4;0,02301125250247371;2;47;5
22;0,06609742760829462;2;48;5
2;0,02610931972167465;2;49;5
40;0,04917067510107646;2;50;5
13;0,02616310077020144;2;51;5
49;0,08613188725511738;2;52;5
10;0,05693463903438852;2;53;5
8;0,02602091430987656;2;54;5
48;0,06544136794272790;2;55;5
7;0,03739575932089301;2;56;5
25;0,03329502186151135;2;57;5
70;0,06708052154147205;2;58;5
18;0,08688013437460783;2;59;5
406;0,15589236668802828;2;60;5
82;0,09945385280587214;2;61;5
10;0,03528930169529805;2;62;5
108;0,07356858022176840;2;63;5
63;0,09636829207852639;2;64;5
24;0,03543434385191988;2;65;5
13;0,05688531046252134;2;66;5
61;0,12856938109650712;2;67;5
81;0,07196424176786824;2;68;5
49;0,06413360731908432;2;69;5
338;0,18336489777406947;2;70;5
6;0,02535293396828348;2;71;5
21;0,03793386862236834;2;72;5
